0,1,2,3
72.71955617925067,0.22729617950334235,-0.5301044335348613,-0.8492541809772447
72.76957985498441,0.19267619972213298,-0.4547141673350137,-1.2035199980174522
72.76562150724857,0.2475824287784449,-0.515903701019665,-1.2697210919690423
73.10038078830968,0.12271664145380297,-0.5541349698137636,-0.22188876891144638
72.46640861951775,0.20170346300197406,-0.4788219029489382,-0.6448537919174886
73.41793997812317,0.30809634161260907,-0.7109850485926001,-0.9963699908482873
73.48017410127824,0.24285427436353982,-0.704928159749342,-0.42010498120346407
73.21568442371938,0.3815084757889543,-0.7639187589108818,-1.5477818574161695
72.73127160616565,0.28197856811178346,-0.7074421611559372,-0.20966183025294072
73.16402401732364,0.4475835244615094,-0.9225636801395463,-1.4746989912536808
73.10715615242444,0.3380968966897775,-0.6641040272004088,-1.3389647702435143
73.24087041955076,0.3947951906729229,-0.8137019511386396,-1.5801828625306316
72.58144482474594,0.31198965815974994,-0.5503617974723203,-1.6289521961392621
73.1807115015423,0.2589811607364424,-0.5318253155621095,-1.357116883409348
72.58032385397024,0.32825974130965985,-0.5846608005988161,-1.3026785267663668
73.0727669612117,0.23958079636921742,-0.5614206020133812,-1.058063912602491
73.11318907343552,0.2876891438827003,-0.6466765483634931,-0.860529533406803
72.78086989611857,0.2523130911573891,-0.50586672314507,-1.5177386518192466
72.85228235216854,0.38683482767338495,-0.7567129276352131,-1.335144751274322
72.66890949649621,0.23051604576758705,-0.45031211283296635,-1.3676906543283567
73.06466365878393,0.34248869882748656,-0.6816708121573691,-1.3501773673592812
72.97211247140145,0.23231118403985387,-0.6678540152143435,-0.0351875930028156
73.39849777869237,0.21580962793288722,-0.614176275966664,-0.8643472129013829
73.15911517576889,0.34188399761905,-0.6600585961467009,-1.9803185333605375
73.2898619697708,0.22563451248820748,-0.6205935559171636,-0.49490561625515284
73.33762398316603,0.41734122406774155,-0.8877080702129638,-1.8722386120956735
72.98794763818931,0.39559551870238285,-0.8178430343813028,-1.147909311820002
73.25464722008891,0.2978719783082958,-0.7071004982759623,-0.9481929031602145
73.3097410747833,0.34979253990896564,-0.687682987132894,-1.8987205161531318
72.9254381217829,0.1799124645887344,-0.5175073156522185,-0.7856463196074799
73.17403730659261,0.35019455189402493,-0.6584664260338429,-1.9572766914668587
73.09315917156367,0.2005119273060917,-0.5531986228114303,-0.8105070538038346
72.8276000999479,0.325571709345198,-0.6340926673535718,-1.217939490600775
72.50533951401704,0.13314346118828746,-0.492676746205454,-0.482415124758123
73.23009310384387,0.2609481606953675,-0.7769773891531926,0.5326020163435699
72.97629673536728,0.19798804729319616,-0.5133775883517502,-0.8773782306055349
73.1752701022988,0.34263020930176113,-0.6636266974156708,-1.7663711152949741
72.78527322215041,0.3481552305888215,-0.5843427734976496,-1.9219898719299233
73.39724671630924,0.39470537482973767,-0.7837768612934737,-1.8331559003297575
72.76071623094599,0.20695266775377008,-0.4705262354012294,-1.5071778596114729
73.33587279814303,0.2505484742913867,-0.6168920317661,-1.0494394706263979
73.03556848264216,0.35422031017047073,-0.7012511873975225,-1.6260072909164844
73.37909635314531,0.3030003686877456,-0.6360482464263506,-1.516769037701795
73.27614932895978,0.3134822944734104,-0.6909897068453177,-1.6343815392961178
72.88247753345118,0.33127954174650265,-0.6650820630528458,-1.1038610318021445
72.7718212000893,0.3764781808208255,-0.6719545786882071,-1.7419328234308833
73.54589422888874,0.19957212546530684,-0.6941221352528748,-0.16207700941997905
73.20777288936895,0.25506294935174767,-0.6596352943155801,-0.5005653098470817
72.89845699582958,0.27267868004795126,-0.5867777712507269,-1.1175032596728847
72.77446278440591,0.17645710691144792,-0.4635518508696841,-0.8540302139960769
72.74596571954882,0.3137778029300007,-0.5914486926624769,-1.6567853626166111
73.11809901448288,0.2692665183688519,-0.6546064102949074,-0.5754583692274533
73.10381941353725,0.35159379742739116,-0.7014666167295167,-1.5642453100512157
72.4036031567692,0.27260116779561305,-0.49965368567899704,-1.226349811404198
73.06818258911835,0.34230345543198337,-0.7038463435916045,-1.0241432374699138
73.10772722874079,0.32952660469772066,-0.6708101217147124,-1.3669263470692987
72.62353705122335,0.32620708882359106,-0.5905198648043273,-1.286952917648264
72.87581886482174,0.29564459870087406,-0.6164858409046026,-1.3339757687009368
72.5664966073261,0.38772109122579834,-0.6353401121091695,-1.936949495709921
72.65906022486656,0.27661312538405514,-0.505180293363322,-1.6954470193821392
73.30575923071497,0.26346534264039945,-0.6870340180746806,-0.3845740579434578
73.3863415239907,0.3567115100225964,-0.7346858957355236,-1.608106187069059
73.08128257321022,0.32301669722252846,-0.6596259216500451,-1.0556540422890324
72.52343071988605,0.35742003041456494,-0.5781594823798759,-1.856480771424931
72.96706635630214,0.13253659350043168,-0.5545965389257907,-0.03719507707994407
73.12005173058111,0.31324820343235654,-0.722215611747616,-0.8785981195825796
72.94350441269886,0.32219563122882333,-0.6013434428114568,-1.616457555758416
73.05978226057252,0.32301889301258657,-0.6482845427029906,-1.351688185566753
73.30102929472503,0.21851764754261438,-0.6622632976168539,-0.23626604088658198
73.05026354340417,0.34316228562439766,-0.7021799511768791,-1.032321347624583
72.8719390847373,0.10959021390963297,-0.4726145421038568,-0.423951559890841
73.01460482912256,0.27711603914383026,-0.6492351258133384,-0.5246091343873209
73.14085694482996,0.212446585931097,-0.5581799540024956,-0.9551180970898225
72.87778935758556,0.39228901567440244,-0.7063402341336216,-1.8245611380249085
