0,1,2,3,4
64.93973475381509,0.03033640241972383,0.19934853990260648,122.9656484225739,-0.8198697342705064
82.19493884616148,0.044702166764456985,0.2673113622203581,98.63330721956825,-0.0810915600265496
86.69678374836181,0.04291704485203732,0.10102024483229033,115.03318334910739,-0.07666951883030149
87.29476769611243,0.04406185101605284,0.2480508243132659,134.39120589987704,-0.23171927218701693
67.62142765870308,0.03072863425461832,0.30316677474825215,111.77471499145503,-0.7757497337268413
21.475528991914707,0.010636489871673047,0.43395259705067235,131.5872040938474,-0.051694711566087514
40.616640917414834,0.017840306716649997,0.45429928663020813,117.63509168963546,-0.6063280685578145
81.89503985550348,0.03895352718828477,0.2917736111282815,121.72694400354382,-0.4913762380116993
51.52629745589805,0.022867484059047805,0.16629628727268908,133.29219056101743,-0.6713636206177311
95.140913972272,0.04618880408947901,0.40390739950323085,120.35323002127623,-0.8981946670587058
24.107745769101516,0.013845586893850171,0.15495830583600717,93.29589713296323,-0.12714520574160115
81.82713738918092,0.03936212353690786,0.37300982907222757,127.4861833374099,-0.3877927448115306
85.84259481153188,0.034446623102735704,0.111701587626749,127.47775218668598,-0.7811398294244136
48.36108500112804,0.02374035785447623,0.10167451910459509,135.25783713874432,-0.10638821111781382
61.553630548396725,0.034838155213866594,0.4407899453343137,129.58816346910183,-0.06738721921536284
48.005981338898906,0.02581852229895737,0.37180719070409474,110.59847533217729,-0.125167153704143
58.798236899379205,0.029813090772864193,0.2445300261434294,106.07461657745588,-0.09043526174141281
70.73705306629904,0.034610492100383854,0.46125803466350024,108.35744983439196,-0.9554346802492824
37.0387036015417,0.01575014212925926,0.17408789364574107,145.13550471985002,-0.6099375005024201
33.80139982996586,0.018955502082264614,0.28187637594439946,77.54951391177029,-0.3298224609748326
91.28431906280753,0.045118660254897115,0.35402514975900534,124.2608261428692,-0.16468108747896726
78.57601753913941,0.03767779832691545,0.2853647609805605,122.09343299237989,-0.5056902984626677
40.45564547590473,0.020788923653786602,0.15653526827105635,103.57894027180947,-0.29508854979938715
52.444847761778504,0.029469023329016387,0.23170053374606914,114.81576145767588,-0.08906894450696212
62.79965777813531,0.02870424784138193,0.366908651951973,136.25878251060766,-0.08250159643983879
91.6392416884714,0.04414028295500127,0.12420506529049576,132.19905849405447,-0.16729793555521777
85.66460108401137,0.04207246012026621,0.23874419204378095,127.75215388608966,-0.24550948615435342
53.351955043269484,0.0252757899938583,0.12146583137398054,120.02702289740351,-0.47134384436041676
23.385508405838422,0.011656938886808216,0.3949039002789889,117.59527426954207,-0.4926309146050687
89.61930631129859,0.0389315527180722,0.3458603381079397,137.53343933536752,-1.2140520512417308
60.51740912236025,0.03174192488367794,0.19727838773363937,124.8214879924614,-0.21230277956201649
54.38717671172837,0.026209070734797092,0.1022075931171195,140.12564294097473,-0.2486193963951211
72.27588947673405,0.03331741233029764,0.21562618387792254,127.01518975910221,-0.8785996795738864
89.40641210071432,0.04499578731926773,0.4530686948768795,134.06749402115946,-0.23759060175361335
43.58021246220247,0.020516799325527003,0.393645130610085,135.3772610078337,-0.4684715087130402
88.84064251517393,0.04889344825429157,0.14117984515899387,118.83076401475856,-0.05472746296261066
24.689091661392098,0.011164335714816643,0.3392767452107889,125.9378744726746,-0.8812563473816495
