0,1,2,3,4,5
0.6766629602964771,0.06265262637537916,0.02260569091320807,138.92063906176816,-1.8166482097647507,1.1800501141474538
0.7239092516346838,0.05714649102276678,0.02202139783173648,165.38417017457155,-1.3838536499444822,-0.8634527714765672
0.6690761839407934,0.10573097012214697,0.02275609288817805,142.16793791966256,-1.662245561537488,0.5704433148878718
0.7063038368234958,0.14515235528827955,0.021896332796156416,166.10038435848372,-1.9895531115343605,1.7416263993916945
0.7128970253072884,0.11108642078570204,0.02242093228652522,188.94112032437033,-1.2917554584291753,-0.0221336371473968
0.6848434153111593,0.11414330732945464,0.022593005189343655,159.30665077328274,-1.431800159571352,-1.4618160977249668
0.6862604276118289,0.06825153806348908,0.021959689682661692,147.55487417136118,-1.4004726114053598,-1.0361419140407206
0.7006396699925509,0.14167675667044516,0.022736997822127302,158.14254806949933,-1.5437925890477293,0.48058895946402735
0.6700923522734645,0.09122536097284845,0.022179025308497986,146.22513881600827,-1.8278094389236113,0.4163754862148705
0.7230382224017734,0.13203300146210872,0.02271786173183841,179.69378245244846,-1.9298570051362065,1.1991666594274824
0.708275387945551,0.0790643070670142,0.022525985951443374,169.9023784503043,-1.988698327505103,-1.7268086989967166
0.6935494335057127,0.07271953773659726,0.02254680057120393,147.42496695630228,-1.9531967753232722,0.8294338407656183
0.7213226683124565,0.054109691785371755,0.022187616272549185,157.42060011888185,-1.661384485713892,1.610317039768895
0.7187924511926524,0.1459412106309866,0.021989537293122582,179.97086868990715,-1.289378534608975,1.2603269385309552
0.6990004241885724,0.07209080336135425,0.022506330204629752,174.90177545502272,-1.344834579689378,-0.8095495685737126
0.6854302570008898,0.1092177795600241,0.022423879473223725,182.68563921367522,-1.8139790900546457,1.8777022261798613
0.6937596460848382,0.1087798552718253,0.022702783240968694,131.8489026615375,-1.9357704949199477,1.7468502870415397
0.7113570345167044,0.06731707103651588,0.022293460683867745,163.5152332840193,-1.6024053132953477,0.5974993618826931
0.6889116959684014,0.0625391804744826,0.02263927084848536,163.56008952882746,-1.821682447752835,1.6184941046341685
0.6707525665182863,0.10840857836597642,0.021899162995808526,134.44288694008856,-1.987822163577766,-0.796600243362132
0.6818004198347944,0.09807273188979815,0.022186909888632696,165.03114512932683,-1.2639234937477961,-1.6889349920984644
0.6755418757339544,0.09213482550999991,0.021998359298756077,143.12776045657387,-1.2038725677255713,0.18361547666634026
0.6744470991313007,0.12993482742535006,0.022151149944018973,147.67548357693,-1.5548472231365624,0.2756201718928293
0.6726836129588079,0.10809106011481187,0.022832169756568075,147.8608774236784,-1.580743119288696,0.9112282053897118
0.68539779064614,0.06071702333156795,0.022684690549415812,128.26764647389808,-1.76307230306656,1.3888073340129004
0.6796721864091647,0.06926837021283416,0.022288923379123474,174.6314474504347,-1.7047704757658004,1.0721398317738973
0.671057569850955,0.08162937720982816,0.022735996759918952,146.22895650605633,-1.7037158338463998,1.15994799220708
0.6833834926549937,0.17009130661371646,0.02262400246834276,159.4959602180773,-1.9293867978672117,0.18873737392456125
0.6766040247359395,0.11941825311825514,0.022300358975408257,144.4351583836825,-1.3445394938221487,0.34561031338820625
0.6731446183885765,0.0844668454722099,0.022827363301412936,159.4034157435187,-1.220391091413429,-0.5544227858291377
0.689827967506313,0.1221348744865664,0.02189758092715714,158.2838833060593,-1.9498715503125488,-0.32144463288083847
0.6927527230752067,0.12084271092592384,0.022310966434531836,174.25103420846884,-1.6299882450831307,0.6703930342524758
0.6875446138591803,0.0987274615009312,0.02279347629275994,158.69027477628669,-1.8735993905847195,0.9873195986564616
0.6768794260044746,0.08163735499869983,0.022402518064074332,131.77817078807226,-1.8060911071061292,0.5710292885133397
0.6891469286127743,0.10689028234381373,0.02221744051932451,137.17353663647648,-1.9949849673177704,-0.16326524460329894
0.6733089267632194,0.0580919156685542,0.02209693091588063,166.4706167629596,-1.7348004993181514,-0.48137553892369267
0.7068830474922057,0.05958126481987125,0.022785276654724167,125.89789904362847,-1.722812585179581,1.2443656176222229
0.6803117504217994,0.06356961631726107,0.021903412598144965,133.77618971784983,-1.498227570584403,-1.6452223581475214
0.7008420065635601,0.06592150004847244,0.02226917484605882,158.83116151731525,-1.5035362827794374,-1.5745007338823216
0.7380936181768681,0.12558812936827746,0.02276883208912729,156.44053280283975,-1.6186016164245813,0.48705299855804896
0.7094622187735714,0.07111809325283286,0.02227444688932222,162.2871223966056,-1.2394341421089605,-1.7514453055845642
0.6760116238626348,0.08126657388778864,0.02252628128135993,151.27714536469603,-1.3911237304660218,-0.16962101767193039
0.7347431983733587,0.056617339732605035,0.022550558905449207,161.04419593996477,-1.4449028651501392,-0.13659160279467208
0.6780656615201851,0.07425328505366566,0.02197488264843785,139.80572044024905,-1.4359820698127808,-0.3635484330805423
0.6812072274929215,0.08681522205497536,0.022647238022987744,162.44003173759918,-1.5628541091317079,-1.2584452616711932
0.691115735177751,0.06684389604340957,0.021968206438884537,138.32429177438377,-1.638666899529543,1.2630413441645452
0.6694656322212185,0.09500595633463166,0.022208542878865575,131.1279719880303,-1.8320761148029603,1.350155596402114
0.7359409462382828,0.06187640580201776,0.021875515258249732,161.65710611778763,-1.922353667637318,-0.8483196027238527
0.7252035527169305,0.05091182733921966,0.022335664711335995,158.34874698481696,-1.4432974173825706,1.263404902758166
0.6694596227051717,0.08545829489074505,0.022790834695959973,176.98591901088497,-1.285511645583546,-0.8358746664213927
0.697465653064616,0.0691180988310733,0.021869808901060904,171.94814147317368,-1.6323635470842321,-1.8415306666452147
0.7352781563591937,0.058215574317226654,0.02233230749700584,182.94058916677835,-1.3418158548358585,0.14376655961181894
0.6744332669352329,0.15795684789918124,0.0222128758087508,154.72356486319802,-1.5017672502832398,0.9426489193538923
0.7033266129405882,0.0603737039729914,0.022694592863612813,172.64193304659975,-1.5578969536912608,0.9838653670677027
