0.000000000000000000e+00 6.695835644141951093e+01 6.061409818514947645e+00
9.874371859296482770e-03 6.745653527627601420e+01 5.792732434954075416e+00
1.974874371859296554e-02 6.794932960438646319e+01 5.530110441097987106e+00
2.962311557788945005e-02 6.843669085676194186e+01 5.274010201238544582e+00
3.949748743718593108e-02 6.891858654312493115e+01 5.024924783247188387e+00
4.937185929648241905e-02 6.939500092068459480e+01 4.783376604113092512e+00
5.924623115577890009e-02 6.986593562361994714e+01 4.549920026410542384e+00
6.912060301507537419e-02 7.033141024932730545e+01 4.325143638253890366e+00
7.899497487437186216e-02 7.079146289754326915e+01 4.109671808401915705e+00
8.886934673366835014e-02 7.124615065854845852e+01 3.904164923260420306e+00
9.874371859296483811e-02 7.169555004682713673e+01 3.709317484846988311e+00
1.086180904522613122e-01 7.213975737662150323e+01 3.525852993769070576e+00
1.184924623115578002e-01 7.257888907605250495e+01 3.354514299664195676e+00
1.283668341708542882e-01 7.301308193661709822e+01 3.196047952870031850e+00
1.382412060301507484e-01 7.344249329509685253e+01 3.051181162738942465e+00
1.481155778894472363e-01 7.386730114510216083e+01 2.920590429155828893e+00
1.579899497487437243e-01 7.428770417582401819e+01 2.804861934675389357e+00
1.678643216080402123e-01 7.470392173562765947e+01 2.704445445357288147e+00
1.777386934673367003e-01 7.511619371864735228e+01 2.619605625447206876e+00
1.876130653266331605e-01 7.552478037262132204e+01 2.550376841178504606e+00
1.974874371859296762e-01 7.592996202666310523e+01 2.496528907431668998e+00
2.073618090452261364e-01 7.633203873789595661e+01 2.457550952727745042e+00
2.172361809045226244e-01 7.673132985627940172e+01 2.432658190279950450e+00
2.271105527638190846e-01 7.712817350726496102e+01 2.420822269115500802e+00
2.369849246231156004e-01 7.752292599228674419e+01 2.420821273387805839e+00
2.468592964824120606e-01 7.791596110746010595e+01 2.431301891004308491e+00
2.567336683417085763e-01 7.830766938123811371e+01 2.450844874003999418e+00
2.666080402010050365e-01 7.869845723214574207e+01 2.478025798315590666e+00
2.764824120603014967e-01 7.908874604805583886e+01 2.511465573795504280e+00
2.863567839195980125e-01 7.947897118894498192e+01 2.549868085080407631e+00
2.962311557788944727e-01 7.986958091531747073e+01 2.592044871450223553e+00
3.061055276381909329e-01 8.026103524496127761e+01 2.636928434771554475e+00
3.159798994974874486e-01 8.065380474101746699e+01 2.683576566341263181e+00
3.258542713567839089e-01 8.104836923472446131e+01 2.731170211118539193e+00
3.357286432160804246e-01 8.144521648653211798e+01 2.779007112006246505e+00
3.456030150753769403e-01 8.184484078965769527e+01 2.826493026017813825e+00
3.554773869346734005e-01 8.224774152043271158e+01 2.873131830571366674e+00
3.653517587939698608e-01 8.265442164014608295e+01 2.918515421814636301e+00
3.752261306532663210e-01 8.306538615337328224e+01 2.962313977497415873e+00
3.851005025125628367e-01 8.348114052803832408e+01 3.004266914964914825e+00
3.949748743718593524e-01 8.390218908274950138e+01 3.044174707621865039e+00
4.048492462311557571e-01 8.432903334715005883e+01 3.081891613572927735e+00
4.147236180904522729e-01 8.476217040126346092e+01 3.117319302630393363e+00
4.245979899497487886e-01 8.520209119999876179e+01 3.150401329059013822e+00
4.344723618090452488e-01 8.564927888912130527e+01 3.181118377615394621e+00
4.443467336683417090e-01 8.610420711915764969e+01 3.209484202455645363e+00
4.542211055276381693e-01 8.656733836381647507e+01 3.235542177422299215e+00
4.640954773869346850e-01 8.703912224952598820e+01 3.259362378900843904e+00
4.739698492462312007e-01 8.751999390284088065e+01 3.281039126690151075e+00
4.838442211055277165e-01 8.801037232238117269e+01 3.300688913138508873e+00
4.937185929648241212e-01 8.851065878205365323e+01 3.318448654990989066e+00
5.035929648241206369e-01 8.902123527216099319e+01 3.334474206214792513e+00
5.134673366834171526e-01 8.954246298504753554e+01 3.348939072870194433e+00
5.233417085427136684e-01 9.007468085173043448e+01 3.362033273193713256e+00
5.332160804020100731e-01 9.061820413585404310e+01 3.373962287593026854e+00
5.430904522613065888e-01 9.117332309119210265e+01 3.384946044380965802e+00
5.529648241206029935e-01 9.174030168865215273e+01 3.395217888146601748e+00
5.628391959798995092e-01 9.231937641855817844e+01 3.405023479070788728e+00
5.727135678391960250e-01 9.291075517371906756e+01 3.414619573575719880e+00
5.825879396984924297e-01 9.351461621851696293e+01 3.424272639989259570e+00
5.924623115577889454e-01 9.413110724893329007e+01 3.434257267656163126e+00
6.023366834170854611e-01 9.476034454810495333e+01 3.444854334801336293e+00
6.122110552763818658e-01 9.540241224163787592e+01 3.456348909519738388e+00
6.220854271356783816e-01 9.605736165655433467e+01 3.469027869783145146e+00
6.319597989949748973e-01 9.672521078729415933e+01 3.483177242411028107e+00
6.418341708542714130e-01 9.740594387185396386e+01 3.499079277006408084e+00
6.517085427135678177e-01 9.809951108062254832e+01 3.517009288616811169e+00
6.615829145728643335e-01 9.880582832011349126e+01 3.537232321066341889e+00
6.714572864321608492e-01 9.952477715323453822e+01 3.559999700661022004e+00
6.813316582914573649e-01 1.002562048373727634e+02 3.585545565546097269e+00
6.912060301507538806e-01 1.009999244809715009e+02 3.614083468059870352e+00
7.010804020100502854e-01 1.017557153188911911e+02 3.645803154571296556e+00
7.109547738693468011e-01 1.025233231062890553e+02 3.680867628257070923e+00
7.208291457286432058e-01 1.033024606302808195e+02 3.719410594618464572e+00
7.307035175879397215e-01 1.040928083381583775e+02 3.761534377310697952e+00
7.405778894472361262e-01 1.048940150804346700e+02 3.807308373547588776e+00
7.504522613065326420e-01 1.057056989664953761e+02 3.856768095684604436e+00
7.603266331658291577e-01 1.065274483301957957e+02 3.909914820060436558e+00
7.702010050251256734e-01 1.073588228022281328e+02 3.966715838232290903e+00
7.800753768844221891e-01 1.081993544856362917e+02 4.027105281216387667e+00
7.899497487437187049e-01 1.090485492304602957e+02 4.090985466246788604e+00
7.998241206030152206e-01 1.099058880029779743e+02 4.158228699100497749e+00
8.096984924623115143e-01 1.107708283447220623e+02 4.228679454080263689e+00
8.195728643216080300e-01 1.116428059159099035e+02 4.302156848315105364e+00
8.294472361809045458e-01 1.125212361177459996e+02 4.378457326885779821e+00
8.393216080402010615e-01 1.134055157875234983e+02 4.457357479446672599e+00
8.491959798994975772e-01 1.142950249602938868e+02 4.538616916576909688e+00
8.590703517587939819e-01 1.151891286904795919e+02 4.621981143874451803e+00
8.689447236180904977e-01 1.160871789266119123e+02 4.707184382703981207e+00
8.788190954773870134e-01 1.169885164320820934e+02 4.793952297659335393e+00
8.886934673366834181e-01 1.178924727446807736e+02 4.882004601351964901e+00
8.985678391959799338e-01 1.187983721674334987e+02 4.971057516764635587e+00
9.084422110552763385e-01 1.197055337831798312e+02 5.060826085541630270e+00
9.183165829145728543e-01 1.206132734852166379e+02 5.151026317428594403e+00
9.281909547738693700e-01 1.215209060162483610e+02 5.241377181262375728e+00
9.380653266331658857e-01 1.224277470078612566e+02 5.331602441878190213e+00
9.479396984924624014e-01 1.233331150127432920e+02 5.421432350023000168e+00
9.578140703517589172e-01 1.242363335219121581e+02 5.510605194004416063e+00
9.676884422110554329e-01 1.251367329592419537e+02 5.598868722783258534e+00
9.775628140703517266e-01 1.260336526457516442e+02 5.685981450396925929e+00
9.874371859296482423e-01 1.269264427261644101e+02 5.771713851447449528e+00
9.973115577889447581e-01 1.278144660505176518e+02 5.855849456822967980e+00
1.007185929648241274e+00 1.286971000037142971e+02 5.938185858104311876e+00
1.017060301507537678e+00 1.295737382761720085e+02 6.018535628199801479e+00
1.026934673366834305e+00 1.304437925690077691e+02 6.096727164868689819e+00
1.036809045226130710e+00 1.313066942274560915e+02 6.172605462788975039e+00
1.046683417085427337e+00 1.321618957965464176e+02 6.246032818937391262e+00
1.056557788944723519e+00 1.330088724933960691e+02 6.316889475120539110e+00
1.066432160804020146e+00 1.338471235908762367e+02 6.385074200636963404e+00
1.076306532663316551e+00 1.346761737077460452e+02 6.450504817214817166e+00
1.086180904522613178e+00 1.354955740008153384e+02 6.513118667581871968e+00
1.096055276381909582e+00 1.363049032550788979e+02 6.572873028239864190e+00
1.105929648241205987e+00 1.371037688682368412e+02 6.629745466250992258e+00
1.115804020100502614e+00 1.378918077264682438e+02 6.683734139072488034e+00
1.125678391959799018e+00 1.386686869688057300e+02 6.734858035748064964e+00
1.135552763819095645e+00 1.394341046379214504e+02 6.783157156896251649e+00
1.145427135678392050e+00 1.401877902156483628e+02 6.828692630215797088e+00
1.155301507537688455e+00 1.409295050420495841e+02 6.871546757308678366e+00
1.165175879396984859e+00 1.416590426173293054e+02 6.911822986834314619e+00
1.175050251256281486e+00 1.423762287864374798e+02 6.949645808087559828e+00
1.184924623115577891e+00 1.430809218066360131e+02 6.985160558252799134e+00
1.194798994974874518e+00 1.437730122988535868e+02 7.018533135746891638e+00
1.204673366834170922e+00 1.444524230841375925e+02 7.049949611269660465e+00
1.214547738693467549e+00 1.451191089069711495e+02 7.079615727527892588e+00
1.224422110552763732e+00 1.457730560477047561e+02 7.107756278062407951e+00
1.234296482412060358e+00 1.464142818268193196e+02 7.134614355307656197e+00
1.244170854271356763e+00 1.470428340041591468e+02 7.160450458015735542e+00
1.254045226130653390e+00 1.476587900767471240e+02 7.185541448533434128e+00
1.263919597989949795e+00 1.482622564791084301e+02 7.210179351217488986e+00
1.273793969849246199e+00 1.488533676905339007e+02 7.234669984652033037e+00
1.283668341708542826e+00 1.494322852539865210e+02 7.259331422278330059e+00
1.293542713567839231e+00 1.499991967117198897e+02 7.284492278674556509e+00
1.303417085427135635e+00 1.505543144630063068e+02 7.310489822085838085e+00
1.313291457286432262e+00 1.510978745496370550e+02 7.337667917848962773e+00
1.323165829145728667e+00 1.516301353751312320e+02 7.366374812093027025e+00
1.333040201005025294e+00 1.521513763637772172e+02 7.396960770387111417e+00
1.342914572864321698e+00 1.526618965658914249e+02 7.429775591786157207e+00
1.352788944723618103e+00 1.531620132157660805e+02 7.465166024598341110e+00
1.362663316582914730e+00 1.536520602489868565e+02 7.503473116159970147e+00
1.372537688442210912e+00 1.541323867857991559e+02 7.545029534337023946e+00
