4.614367437185930010e-01 3.423192283185444467e+02 5.859384310280734098e+01
4.683238592964824032e-01 3.494759808014655391e+02 5.866446429386289907e+01
4.752109748743718609e-01 3.566912272221447893e+02 5.873912750194681820e+01
4.820980904522612631e-01 3.639641523500699805e+02 5.881797088511949312e+01
4.889852060301507208e-01 3.712939267585097696e+02 5.890112919386100998e+01
4.958723216080401786e-01 3.786797069839512915e+02 5.898873357702204601e+01
5.027594371859296363e-01 3.861206356896559555e+02 5.908091141518873002e+01
5.096465527638190940e-01 3.936158418333525333e+02 5.917778618150052949e+01
5.165336683417085517e-01 4.011644408386878240e+02 5.927947733022550381e+01
5.234207839195980094e-01 4.087655347704212545e+02 5.938610021297235875e+01
5.303078994974874671e-01 4.164182125138822812e+02 5.949776602261601965e+01
5.371950150753769249e-01 4.241215499577288028e+02 5.961458176477595572e+01
5.440821306532663826e-01 4.318746101805127182e+02 5.973665025653572513e+01
5.509692462311557293e-01 4.396764436412950090e+02 5.986407015226882322e+01
5.578563618090451870e-01 4.475260883734599702e+02 5.999693599597051730e+01
5.647434773869346447e-01 4.554225701821987968e+02 6.013533829971799349e+01
5.716305929648241024e-01 4.633649028456638916e+02 6.027936364764715194e+01
5.785177085427135601e-01 4.713520883192873043e+02 6.042909482469835325e+01
5.854048241206030179e-01 4.793831169439936275e+02 6.058461096938777501e+01
5.922919396984924756e-01 4.874569676569572039e+02 6.074598774978397131e+01
5.991790552763819333e-01 4.955726082062205933e+02 6.091329756161330522e+01
6.060661708542713910e-01 5.037289953684817192e+02 6.108660974762820217e+01
6.129532864321608487e-01 5.119250751699451030e+02 6.126599083698937420e+01
6.198404020100503065e-01 5.201597831097715243e+02 6.145150480357461475e+01
6.267275175879396532e-01 5.284320443874844386e+02 6.164321334194945479e+01
6.336146331658291109e-01 5.367407741325828283e+02 6.184117615970874482e+01
6.405017487437185686e-01 5.450848776371722124e+02 6.204545128482877914e+01
6.473888643216081373e-01 5.534632505917102208e+02 6.225609538670196486e+01
6.542759798994974840e-01 5.618747793229899798e+02 6.247316410935719233e+01
6.611630954773869417e-01 5.703183410351716702e+02 6.269671241544652673e+01
6.680502110552763995e-01 5.787928040533311105e+02 6.292679493952547176e+01
6.749373266331657462e-01 5.872970280694398753e+02 6.316346634911894853e+01
6.818244422110553149e-01 5.958298643910356986e+02 6.340678171207919434e+01
6.887115577889446616e-01 6.043901561918560219e+02 6.365679686868116960e+01
6.955986733668342303e-01 6.129767387646920724e+02 6.391356880702780074e+01
7.024857889447235770e-01 6.215884397777172126e+02 6.417715604017512021e+01
7.093729045226131458e-01 6.302240795308703127e+02 6.444761898351137575e+01
7.162600201005024925e-01 6.388824712163391268e+02 6.472502033095879881e+01
7.231471356783920612e-01 6.475624211797162388e+02 6.500942542845541539e+01
7.300342512562814079e-01 6.562627291834423886e+02 6.530090264335339612e+01
7.369213668341707546e-01 6.649821886725080731e+02 6.559952372831182288e+01
7.438084824120603233e-01 6.737195870411483156e+02 6.590536417826562854e+01
7.506955979899496700e-01 6.824737059016506464e+02 6.621850357917946894e+01
7.575827135678392388e-01 6.912433213550707478e+02 6.653902594730071485e+01
7.644698291457285855e-01 7.000272042627216251e+02 6.686702005752076161e+01
7.713569447236181542e-01 7.088241205194344730e+02 6.720257975982210041e+01
7.782440603015075009e-01 7.176328313286430785e+02 6.754580428242344681e+01
7.851311758793970697e-01 7.264520934776446666e+02 6.789679852061526333e+01
7.920182914572864163e-01 7.352806596153168357e+02 6.825567331017232675e+01
7.989054070351758741e-01 7.441172785300027499e+02 6.862254568425106527e+01
8.057925226130653318e-01 7.529606954284913627e+02 6.899753911284096830e+01
8.126796381909546785e-01 7.618096522165824354e+02 6.938078372378987524e+01
8.195667537688442472e-01 7.706628877798270878e+02 6.977241650452862132e+01
8.264538693467335939e-01 7.795191382653306391e+02 7.017258148369114679e+01
8.333409849246231627e-01 7.883771373640252023e+02 7.058142989176339199e+01
8.402281005025125094e-01 7.972356165939295352e+02 7.099912030019174836e+01
8.471152160804020781e-01 8.060933055834807419e+02 7.142581873812206084e+01
8.540023316582914248e-01 8.149489323555335432e+02 7.186169878637916497e+01
8.608894472361809935e-01 8.238012236115328051e+02 7.230694164794191181e+01
8.677765628140703402e-01 8.326489050163017964e+02 7.276173619464179865e+01
8.746636783919597979e-01 8.414907014824821090e+02 7.322627898961808057e+01
8.815507939698492557e-01 8.503253374553710273e+02 7.370077428521670981e+01
8.884379095477386024e-01 8.591515371977502582e+02 7.418543399609983169e+01
8.953250251256281711e-01 8.679680250746550882e+02 7.468047764747385031e+01
9.022121407035175178e-01 8.767735258377188075e+02 7.518613229825339772e+01
9.090992562814070865e-01 8.855667649093466025e+02 7.570263243929100838e+01
9.159863718592964332e-01 8.943464686670690753e+02 7.623021986669229477e+01
9.228734874371860020e-01 9.031113647265287909e+02 7.676914353041473760e+01
9.297606030150753487e-01 9.118601822248151620e+02 7.731965935851067684e+01
9.366477185929648064e-01 9.205916521026670125e+02 7.788203005725277706e+01
9.435348341708542641e-01 9.293045073862026584e+02 7.845652488776374867e+01
9.504219497487437218e-01 9.379974834680187996e+02 7.904341941956620587e+01
9.573090653266331795e-01 9.466693183871939254e+02 7.964299526187025435e+01
9.641961809045225262e-01 9.553187531081507586e+02 8.025553977317115084e+01
9.710832964824120950e-01 9.639445317996542144e+02 8.088134575019603290e+01
9.779704120603014417e-01 9.725454021110399481e+02 8.152071109699390661e+01
9.848575276381910104e-01 9.811201154486557243e+02 8.217393847528263962e+01
9.917446432160803571e-01 9.896674272503391876e+02 8.284133493712485574e+01
9.986317587939699258e-01 9.981860972590384335e+02 8.352321154117535684e+01
1.005518874371859273e+00 1.006674889794067440e+03 8.421988295373307665e+01
1.012405989949748841e+00 1.015132574022307836e+03 8.493166703599629841e+01
1.019293105527638188e+00 1.023557924226859996e+03 8.565888441889281069e+01
1.026180221105527757e+00 1.031949720074153902e+03 8.640185806698848126e+01
1.033067336683417103e+00 1.040306746879431557e+03 8.716091283301162207e+01
1.039954452261306450e+00 1.048627795870831960e+03 8.793637500450907396e+01
1.046841567839196019e+00 1.056911664450919943e+03 8.872857184432547228e+01
1.053728683417085366e+00 1.065157156456878056e+03 8.953783112644565279e+01
1.060615798994974934e+00 1.073363082418003160e+03 9.036448066889940378e+01
1.067502914572864281e+00 1.081528259812123906e+03 9.120884786539110678e+01
1.074390030150753850e+00 1.089651513318700381e+03 9.207125921719693906e+01
1.081277145728643196e+00 1.097731675070610891e+03 9.295203986712620292e+01
1.088164261306532765e+00 1.105767584903014722e+03 9.385151313697123499e+01
1.095051376884422112e+00 1.113758090600377727e+03 9.477000007015782046e+01
1.101938492462311459e+00 1.121702048140579336e+03 9.570781898100524643e+01
1.108825608040201027e+00 1.129598321936811772e+03 9.666528501213659297e+01
1.115712723618090374e+00 1.137445785076841275e+03 9.764270970140522365e+01
1.122599839195979943e+00 1.145243319559494466e+03 9.864040055967390686e+01
1.129486954773869289e+00 1.152989816528597203e+03 9.965866066070456952e+01
1.136374070351758858e+00 1.160684176504206789e+03 1.006977882442832026e+02
1.143261185929648205e+00 1.168325309610807381e+03 1.017580763337090843e+02
1.150148301507537774e+00 1.175912135802699140e+03 1.028398123685595209e+02
1.157035417085427120e+00 1.183443585086590247e+03 1.039432778536542656e+02
1.163922532663316689e+00 1.190918597740924270e+03 1.050687480249170846e+02
1.170809648241206036e+00 1.198336124532273971e+03 1.062164915328654899e+02
1.177696763819095382e+00 1.205695126928850186e+03 1.073867701442146227e+02
1.184583879396984951e+00 1.212994577310233581e+03 1.085798384620846093e+02
1.191470994974874298e+00 1.220233459174473865e+03 1.097959436651040050e+02
1.198358110552763867e+00 1.227410767341697920e+03 1.110353252656555298e+02
1.205245226130653213e+00 1.234525508154229101e+03 1.122982148874019259e+02
1.212132341708542782e+00 1.241576699673399617e+03 1.135848360620795177e+02
1.219019457286432129e+00 1.248563371873303367e+03 1.148954040455287640e+02
1.225906572864321697e+00 1.255484566830353288e+03 1.162301256527656079e+02
1.232793688442211044e+00 1.262339338909920571e+03 1.175891991118755868e+02
1.239680804020100613e+00 1.269126754949157657e+03 1.189728139363620016e+02
1.246567919597989960e+00 1.275845894436252365e+03 1.203811508156233572e+02
1.253455035175879306e+00 1.282495849685847134e+03 1.218143815229859115e+02
1.260342150753768875e+00 1.289075726011004917e+03 1.232726688408636591e+02
1.267229266331658222e+00 1.295584641891494357e+03 1.247561665024158941e+02
1.274116381909547790e+00 1.302021729137918101e+03 1.262650191490639315e+02
1.281003497487437137e+00 1.308386133052224977e+03 1.277993623032447346e+02
1.287890613065326706e+00 1.314677012584607382e+03 1.293593223556622434e+02
1.294777728643216275e+00 1.320893540486120855e+03 1.309450165663280359e+02
1.301664844221105399e+00 1.327034903457638393e+03 1.325565530786429917e+02
1.308551959798994968e+00 1.333100302294789344e+03 1.341940309457659453e+02
1.315439075376884537e+00 1.339088952028771473e+03 1.358575401684975361e+02
1.322326190954773883e+00 1.345000082063511854e+03 1.375471617439042120e+02
1.329213306532663230e+00 1.350832936308350781e+03 1.392629677239332295e+02
1.336100422110552799e+00 1.356586773307057683e+03 1.410050212832344130e+02
1.342987537688442368e+00 1.362260866362404613e+03 1.427733767954507016e+02
1.349874653266331492e+00 1.367854503656960787e+03 1.445680799172899356e+02
1.356761768844221061e+00 1.373366988369491537e+03 1.463891676795466594e+02
1.363648884422110630e+00 1.378797638787522828e+03 1.482366685845238976e+02
1.370536000000000199e+00 1.382227670300033878e+03 1.477716159673032905e+02
